Transaction ID,Date,Month,Day,Year,Customer ID,Gender,Age,Age Group,Product Category,Quantity,Price per Unit,Total Amount,5% discounted price,,
499,1/15/2023,Jan,Sun,2023,CUST499,Male,46,Adult,Beauty,2,30,60,1.5,,
500,3/1/2023,Mar,Wed,2023,CUST500,Female,60,Older Adults,Beauty,4,25,100,1.25,,
501,5/14/2023,May,Sun,2023,CUST501,Male,39,Adult,Electronics,2,30,60,1.5,,
502,4/2/2023,Apr,Sun,2023,CUST502,Male,43,Adult,Electronics,3,50,150,2.5,,
503,10/25/2023,Oct,Wed,2023,CUST503,Male,45,Adult,Beauty,4,500,2000,25,,
504,5/16/2023,May,Tue,2023,CUST504,Female,38,Adult,Beauty,3,50,150,2.5,,
505,1/20/2023,Jan,Fri,2023,CUST505,Male,24,Adolescents,Beauty,1,50,50,2.5,,
506,2/25/2023,Feb,Sat,2023,CUST506,Male,34,Adult,Beauty,3,500,1500,25,,
507,11/2/2023,Nov,Thu,2023,CUST507,Female,37,Adult,Electronics,3,500,1500,25,,
508,8/11/2023,Aug,Fri,2023,CUST508,Male,58,Older Adults,Beauty,2,300,600,15,,
509,6/26/2023,Jun,Mon,2023,CUST509,Female,37,Adult,Electronics,3,300,900,15,,
510,6/10/2023,Jun,Sat,2023,CUST510,Female,39,Adult,Beauty,4,50,200,2.5,,
511,8/12/2023,Aug,Sat,2023,CUST511,Male,45,Adult,Beauty,2,50,100,2.5,,
512,11/7/2023,Nov,Tue,2023,CUST512,Female,57,Older Adults,Beauty,1,25,25,1.25,,
513,9/19/2023,Sep,Tue,2023,CUST513,Male,24,Adolescents,Electronics,4,25,100,1.25,,
514,3/1/2023,Mar,Wed,2023,CUST514,Female,18,Adolescents,Electronics,1,300,300,15,,
515,7/17/2023,Jul,Mon,2023,CUST515,Female,49,Adult,Clothing,3,300,900,15,,
516,10/23/2023,Oct,Mon,2023,CUST516,Male,30,Adult,Beauty,4,25,100,1.25,,
517,4/8/2023,Apr,Sat,2023,CUST517,Female,47,Adult,Clothing,4,25,100,1.25,,
518,5/11/2023,May,Thu,2023,CUST518,Female,40,Adult,Clothing,1,30,30,1.5,,
519,1/23/2023,Jan,Mon,2023,CUST519,Female,36,Adult,Electronics,4,30,120,1.5,,
520,12/29/2023,Dec,Fri,2023,CUST520,Female,49,Adult,Electronics,4,25,100,1.25,,
521,8/12/2023,Aug,Sat,2023,CUST521,Female,47,Adult,Clothing,4,30,120,1.5,,
522,1/1/2023,Jan,Sun,2023,CUST522,Male,46,Adult,Beauty,3,500,1500,25,,
523,9/24/2023,Sep,Sun,2023,CUST523,Female,62,Older Adults,Electronics,1,300,300,15,,
524,10/3/2023,Oct,Tue,2023,CUST524,Male,46,Adult,Beauty,4,300,1200,15,,
525,12/18/2023,Dec,Mon,2023,CUST525,Female,47,Adult,Beauty,2,25,50,1.25,,
526,12/10/2023,Dec,Sun,2023,CUST526,Male,33,Adult,Clothing,2,50,100,2.5,,
527,4/11/2023,Apr,Tue,2023,CUST527,Male,57,Older Adults,Clothing,2,25,50,1.25,,
528,7/6/2023,Jul,Thu,2023,CUST528,Female,36,Adult,Clothing,2,30,60,1.5,,
529,8/9/2023,Aug,Wed,2023,CUST529,Female,35,Adult,Clothing,3,50,150,2.5,,
530,2/5/2023,Feb,Sun,2023,CUST530,Female,18,Adolescents,Electronics,4,30,120,1.5,,
531,12/7/2023,Dec,Thu,2023,CUST531,Male,31,Adult,Electronics,1,500,500,25,,
532,6/19/2023,Jun,Mon,2023,CUST532,Female,64,Older Adults,Clothing,4,30,120,1.5,,
533,11/16/2023,Nov,Thu,2023,CUST533,Male,19,Adolescents,Electronics,3,500,1500,25,,
534,6/10/2023,Jun,Sat,2023,CUST534,Male,45,Adult,Clothing,2,500,1000,25,,
535,12/6/2023,Dec,Wed,2023,CUST535,Male,47,Adult,Beauty,3,30,90,1.5,,
536,3/5/2023,Mar,Sun,2023,CUST536,Female,55,Older Adults,Beauty,4,30,120,1.5,,
537,6/3/2023,Jun,Sat,2023,CUST537,Female,21,Adolescents,Beauty,1,500,500,25,,
538,9/17/2023,Sep,Sun,2023,CUST538,Male,18,Adolescents,Clothing,3,50,150,2.5,,
539,6/8/2023,Jun,Thu,2023,CUST539,Male,25,Adolescents,Beauty,1,500,500,25,,
540,12/8/2023,Dec,Fri,2023,CUST540,Female,46,Adult,Electronics,3,300,900,15,,
541,7/29/2023,Jul,Sat,2023,CUST541,Male,56,Older Adults,Beauty,1,500,500,25,,
542,6/17/2023,Jun,Sat,2023,CUST542,Female,20,Adolescents,Beauty,1,50,50,2.5,,
543,7/26/2023,Jul,Wed,2023,CUST543,Male,49,Adult,Beauty,2,300,600,15,,
544,12/23/2023,Dec,Sat,2023,CUST544,Female,27,Adult,Electronics,1,25,25,1.25,,
545,6/1/2023,Jun,Thu,2023,CUST545,Male,27,Adult,Clothing,2,25,50,1.25,,
546,10/11/2023,Oct,Wed,2023,CUST546,Female,36,Adult,Electronics,4,50,200,2.5,,
547,3/7/2023,Mar,Tue,2023,CUST547,Male,63,Older Adults,Clothing,4,500,2000,25,,
548,4/9/2023,Apr,Sun,2023,CUST548,Female,51,Older Adults,Clothing,2,30,60,1.5,,
549,8/4/2023,Aug,Fri,2023,CUST549,Female,50,Older Adults,Beauty,2,50,100,2.5,,
550,12/7/2023,Dec,Thu,2023,CUST550,Male,40,Adult,Clothing,3,300,900,15,,
551,7/14/2023,Jul,Fri,2023,CUST551,Male,45,Adult,Electronics,3,300,900,15,,
552,12/13/2023,Dec,Wed,2023,CUST552,Female,49,Adult,Electronics,3,25,75,1.25,,
553,3/31/2023,Mar,Fri,2023,CUST553,Male,24,Adolescents,Clothing,4,300,1200,15,,
554,11/12/2023,Nov,Sun,2023,CUST554,Female,46,Adult,Beauty,3,50,150,2.5,,
555,10/19/2023,Oct,Thu,2023,CUST555,Male,25,Adolescents,Beauty,1,300,300,15,,
556,6/4/2023,Jun,Sun,2023,CUST556,Female,18,Adolescents,Electronics,1,50,50,2.5,,
557,7/27/2023,Jul,Thu,2023,CUST557,Female,20,Adolescents,Beauty,3,30,90,1.5,,
558,10/8/2023,Oct,Sun,2023,CUST558,Female,41,Adult,Clothing,1,25,25,1.25,,
559,1/1/2023,Jan,Sun,2023,CUST559,Female,40,Adult,Clothing,4,300,1200,15,,
560,6/5/2023,Jun,Mon,2023,CUST560,Female,25,Adolescents,Electronics,1,50,50,2.5,,
561,5/27/2023,May,Sat,2023,CUST561,Female,64,Older Adults,Clothing,4,500,2000,25,,
562,4/18/2023,Apr,Tue,2023,CUST562,Male,54,Older Adults,Electronics,2,25,50,1.25,,
563,8/9/2023,Aug,Wed,2023,CUST563,Male,20,Adolescents,Clothing,2,30,60,1.5,,
564,10/24/2023,Oct,Tue,2023,CUST564,Male,50,Older Adults,Electronics,2,50,100,2.5,,
565,11/7/2023,Nov,Tue,2023,CUST565,Female,45,Adult,Beauty,2,30,60,1.5,,
566,12/2/2023,Dec,Sat,2023,CUST566,Female,64,Older Adults,Clothing,1,30,30,1.5,,
567,6/14/2023,Jun,Wed,2023,CUST567,Female,25,Adolescents,Clothing,3,300,900,15,,
568,8/27/2023,Aug,Sun,2023,CUST568,Female,51,Older Adults,Electronics,1,300,300,15,,
569,8/15/2023,Aug,Tue,2023,CUST569,Male,52,Older Adults,Electronics,4,50,200,2.5,,
570,8/15/2023,Aug,Tue,2023,CUST570,Male,49,Adult,Clothing,1,500,500,25,,
571,12/12/2023,Dec,Tue,2023,CUST571,Female,41,Adult,Electronics,1,50,50,2.5,,
572,4/20/2023,Apr,Thu,2023,CUST572,Male,31,Adult,Clothing,4,500,2000,25,,
573,9/19/2023,Sep,Tue,2023,CUST573,Male,49,Adult,Beauty,2,30,60,1.5,,
574,8/31/2023,Aug,Thu,2023,CUST574,Female,63,Older Adults,Electronics,2,25,50,1.25,,
575,3/28/2023,Mar,Tue,2023,CUST575,Male,60,Older Adults,Clothing,2,50,100,2.5,,
576,12/4/2023,Dec,Mon,2023,CUST576,Female,33,Adult,Beauty,3,50,150,2.5,,
577,2/13/2023,Feb,Mon,2023,CUST577,Male,21,Adolescents,Beauty,4,500,2000,25,,
578,5/26/2023,May,Fri,2023,CUST578,Female,54,Older Adults,Clothing,4,30,120,1.5,,
579,9/21/2023,Sep,Thu,2023,CUST579,Female,38,Adult,Electronics,1,30,30,1.5,,
580,12/6/2023,Dec,Wed,2023,CUST580,Female,31,Adult,Clothing,3,500,1500,25,,
581,11/21/2023,Nov,Tue,2023,CUST581,Female,48,Adult,Beauty,2,30,60,1.5,,
582,11/14/2023,Nov,Tue,2023,CUST582,Male,35,Adult,Clothing,3,300,900,15,,
583,6/21/2023,Jun,Wed,2023,CUST583,Female,24,Adolescents,Electronics,4,25,100,1.25,,
584,2/17/2023,Feb,Fri,2023,CUST584,Female,27,Adult,Beauty,4,50,200,2.5,,
585,5/1/2023,May,Mon,2023,CUST585,Female,24,Adolescents,Clothing,1,25,25,1.25,,
586,12/11/2023,Dec,Mon,2023,CUST586,Male,50,Older Adults,Electronics,1,50,50,2.5,,
587,6/8/2023,Jun,Thu,2023,CUST587,Female,40,Adult,Beauty,4,300,1200,15,,
588,4/26/2023,Apr,Wed,2023,CUST588,Male,38,Adult,Electronics,2,30,60,1.5,,
589,4/12/2023,Apr,Wed,2023,CUST589,Female,36,Adult,Beauty,2,500,1000,25,,
590,3/17/2023,Mar,Fri,2023,CUST590,Male,36,Adult,Clothing,3,300,900,15,,
591,1/13/2023,Jan,Fri,2023,CUST591,Male,53,Older Adults,Electronics,4,25,100,1.25,,
592,1/24/2023,Jan,Tue,2023,CUST592,Female,46,Adult,Beauty,4,500,2000,25,,
593,5/6/2023,May,Sat,2023,CUST593,Male,35,Adult,Electronics,2,30,60,1.5,,
594,9/1/2023,Sep,Fri,2023,CUST594,Female,19,Adolescents,Electronics,2,300,600,15,,
595,11/9/2023,Nov,Thu,2023,CUST595,Female,18,Adolescents,Clothing,4,500,2000,25,,
596,2/7/2023,Feb,Tue,2023,CUST596,Female,64,Older Adults,Electronics,1,300,300,15,,
597,8/22/2023,Aug,Tue,2023,CUST597,Male,22,Adolescents,Beauty,4,300,1200,15,,
598,8/1/2023,Aug,Tue,2023,CUST598,Male,37,Adult,Beauty,4,30,120,1.5,,
599,11/19/2023,Nov,Sun,2023,CUST599,Female,28,Adult,Beauty,2,50,100,2.5,,
600,10/22/2023,Oct,Sun,2023,CUST600,Female,59,Older Adults,Beauty,2,500,1000,25,,
601,4/10/2023,Apr,Mon,2023,CUST601,Male,19,Adolescents,Clothing,1,30,30,1.5,,
602,12/23/2023,Dec,Sat,2023,CUST602,Female,20,Adolescents,Electronics,1,300,300,15,,
603,7/16/2023,Jul,Sun,2023,CUST603,Female,40,Adult,Clothing,3,30,90,1.5,,
604,9/11/2023,Sep,Mon,2023,CUST604,Female,29,Adult,Electronics,4,50,200,2.5,,
605,7/24/2023,Jul,Mon,2023,CUST605,Male,37,Adult,Electronics,2,500,1000,25,,
606,5/5/2023,May,Fri,2023,CUST606,Male,22,Adolescents,Electronics,1,50,50,2.5,,
607,3/17/2023,Mar,Fri,2023,CUST607,Male,54,Older Adults,Clothing,3,25,75,1.25,,
608,12/2/2023,Dec,Sat,2023,CUST608,Female,55,Older Adults,Electronics,3,500,1500,25,,
609,12/19/2023,Dec,Tue,2023,CUST609,Female,47,Adult,Clothing,2,50,100,2.5,,
610,1/3/2023,Jan,Tue,2023,CUST610,Female,26,Adult,Beauty,2,300,600,15,,
611,2/24/2023,Feb,Fri,2023,CUST611,Male,51,Older Adults,Beauty,3,500,1500,25,,
612,8/6/2023,Aug,Sun,2023,CUST612,Female,61,Older Adults,Electronics,1,500,500,25,,
613,4/23/2023,Apr,Sun,2023,CUST613,Female,52,Older Adults,Clothing,3,30,90,1.5,,
614,4/1/2023,Apr,Sat,2023,CUST614,Female,39,Adult,Beauty,4,300,1200,15,,
615,12/23/2023,Dec,Sat,2023,CUST615,Female,61,Older Adults,Clothing,4,25,100,1.25,,
616,9/23/2023,Sep,Sat,2023,CUST616,Male,41,Adult,Clothing,2,50,100,2.5,,
617,8/26/2023,Aug,Sat,2023,CUST617,Male,34,Adult,Electronics,1,30,30,1.5,,
618,1/26/2023,Jan,Thu,2023,CUST618,Female,27,Adult,Beauty,1,50,50,2.5,,
619,10/13/2023,Oct,Fri,2023,CUST619,Male,47,Adult,Electronics,4,25,100,1.25,,
620,5/8/2023,May,Mon,2023,CUST620,Male,63,Older Adults,Electronics,3,25,75,1.25,,
621,3/4/2023,Mar,Sat,2023,CUST621,Female,40,Adult,Beauty,2,500,1000,25,,
622,8/22/2023,Aug,Tue,2023,CUST622,Female,49,Adult,Beauty,3,25,75,1.25,,
623,3/10/2023,Mar,Fri,2023,CUST623,Male,34,Adult,Clothing,3,50,150,2.5,,
624,8/26/2023,Aug,Sat,2023,CUST624,Female,34,Adult,Beauty,3,300,900,15,,
625,12/8/2023,Dec,Fri,2023,CUST625,Male,31,Adult,Clothing,1,300,300,15,,
626,9/29/2023,Sep,Fri,2023,CUST626,Female,26,Adult,Clothing,4,500,2000,25,,
627,10/14/2023,Oct,Sat,2023,CUST627,Male,57,Older Adults,Clothing,1,50,50,2.5,,
628,11/1/2023,Nov,Wed,2023,CUST628,Female,19,Adolescents,Beauty,4,50,200,2.5,,
629,6/12/2023,Jun,Mon,2023,CUST629,Male,62,Older Adults,Electronics,2,25,50,1.25,,
630,8/15/2023,Aug,Tue,2023,CUST630,Male,42,Adult,Clothing,2,50,100,2.5,,
631,11/10/2023,Nov,Fri,2023,CUST631,Male,56,Older Adults,Electronics,3,30,90,1.5,,
632,9/16/2023,Sep,Sat,2023,CUST632,Female,26,Adult,Electronics,4,25,100,1.25,,
633,8/7/2023,Aug,Mon,2023,CUST633,Male,39,Adult,Beauty,4,30,120,1.5,,
634,10/8/2023,Oct,Sun,2023,CUST634,Male,60,Older Adults,Electronics,4,500,2000,25,,
635,8/17/2023,Aug,Thu,2023,CUST635,Female,63,Older Adults,Electronics,3,300,900,15,,
636,3/23/2023,Mar,Thu,2023,CUST636,Female,21,Adolescents,Beauty,3,500,1500,25,,
637,9/1/2023,Sep,Fri,2023,CUST637,Male,43,Adult,Clothing,2,300,600,15,,
638,8/19/2023,Aug,Sat,2023,CUST638,Male,46,Adult,Electronics,1,500,500,25,,
639,5/13/2023,May,Sat,2023,CUST639,Female,62,Older Adults,Beauty,4,50,200,2.5,,
640,5/7/2023,May,Sun,2023,CUST640,Female,51,Older Adults,Electronics,4,30,120,1.5,,
641,11/23/2023,Nov,Thu,2023,CUST641,Female,40,Adult,Electronics,1,300,300,15,,
642,5/22/2023,May,Mon,2023,CUST642,Female,54,Older Adults,Clothing,4,25,100,1.25,,
643,9/24/2023,Sep,Sun,2023,CUST643,Female,28,Adult,Electronics,3,30,90,1.5,,
644,9/6/2023,Sep,Wed,2023,CUST644,Male,23,Adolescents,Beauty,3,25,75,1.25,,
645,11/17/2023,Nov,Fri,2023,CUST645,Female,35,Adult,Electronics,4,30,120,1.5,,
646,5/3/2023,May,Wed,2023,CUST646,Male,38,Adult,Clothing,3,30,90,1.5,,
647,5/21/2023,May,Sun,2023,CUST647,Male,59,Older Adults,Clothing,3,500,1500,25,,
648,8/14/2023,Aug,Mon,2023,CUST648,Male,53,Older Adults,Beauty,4,300,1200,15,,
649,2/9/2023,Feb,Thu,2023,CUST649,Female,58,Older Adults,Clothing,2,300,600,15,,
650,1/1/2024,Jan,Mon,2024,CUST650,Male,55,Older Adults,Electronics,1,30,30,1.5,,
651,5/27/2023,May,Sat,2023,CUST651,Male,51,Older Adults,Clothing,3,50,150,2.5,,
652,5/1/2023,May,Mon,2023,CUST652,Female,34,Adult,Beauty,2,50,100,2.5,,
653,5/20/2023,May,Sat,2023,CUST653,Male,54,Older Adults,Clothing,3,25,75,1.25,,
654,6/21/2023,Jun,Wed,2023,CUST654,Male,42,Adult,Clothing,3,25,75,1.25,,
655,6/13/2023,Jun,Tue,2023,CUST655,Female,55,Older Adults,Clothing,1,500,500,25,,
656,10/4/2023,Oct,Wed,2023,CUST656,Male,29,Adult,Beauty,3,30,90,1.5,,
657,2/11/2023,Feb,Sat,2023,CUST657,Male,40,Adult,Clothing,1,25,25,1.25,,
658,3/12/2023,Mar,Sun,2023,CUST658,Male,59,Older Adults,Clothing,1,25,25,1.25,,
659,3/19/2023,Mar,Sun,2023,CUST659,Female,39,Adult,Electronics,1,30,30,1.5,,
660,4/29/2023,Apr,Sat,2023,CUST660,Female,38,Adult,Beauty,2,500,1000,25,,
661,7/16/2023,Jul,Sun,2023,CUST661,Female,44,Adult,Clothing,4,25,100,1.25,,
662,12/22/2023,Dec,Fri,2023,CUST662,Male,48,Adult,Beauty,2,500,1000,25,,
663,3/20/2023,Mar,Mon,2023,CUST663,Male,23,Adolescents,Clothing,4,300,1200,15,,
664,12/28/2023,Dec,Thu,2023,CUST664,Female,44,Adult,Clothing,4,500,2000,25,,
665,4/20/2023,Apr,Thu,2023,CUST665,Male,57,Older Adults,Clothing,1,50,50,2.5,,
666,2/2/2023,Feb,Thu,2023,CUST666,Male,51,Older Adults,Electronics,3,50,150,2.5,,
667,8/1/2023,Aug,Tue,2023,CUST667,Female,29,Adult,Electronics,1,500,500,25,,
668,7/28/2023,Jul,Fri,2023,CUST668,Female,62,Older Adults,Electronics,3,50,150,2.5,,
669,6/19/2023,Jun,Mon,2023,CUST669,Male,24,Adolescents,Beauty,4,300,1200,15,,
670,10/5/2023,Oct,Thu,2023,CUST670,Male,27,Adult,Beauty,1,30,30,1.5,,
671,8/27/2023,Aug,Sun,2023,CUST671,Male,62,Older Adults,Electronics,3,50,150,2.5,,
672,8/1/2023,Aug,Tue,2023,CUST672,Female,34,Adult,Beauty,2,50,100,2.5,,
673,2/1/2023,Feb,Wed,2023,CUST673,Female,43,Adult,Clothing,3,500,1500,25,,
674,4/16/2023,Apr,Sun,2023,CUST674,Female,38,Adult,Clothing,1,300,300,15,,
675,8/4/2023,Aug,Fri,2023,CUST675,Female,45,Adult,Clothing,2,30,60,1.5,,
676,7/19/2023,Jul,Wed,2023,CUST676,Male,63,Older Adults,Electronics,3,500,1500,25,,
677,10/27/2023,Oct,Fri,2023,CUST677,Female,19,Adolescents,Beauty,3,500,1500,25,,
678,12/23/2023,Dec,Sat,2023,CUST678,Female,60,Older Adults,Electronics,3,300,900,15,,
679,1/11/2023,Jan,Wed,2023,CUST679,Female,18,Adolescents,Beauty,3,30,90,1.5,,
680,10/22/2023,Oct,Sun,2023,CUST680,Female,53,Older Adults,Clothing,3,300,900,15,,
681,7/14/2023,Jul,Fri,2023,CUST681,Female,43,Adult,Electronics,2,30,60,1.5,,
682,9/2/2023,Sep,Sat,2023,CUST682,Male,46,Adult,Beauty,4,300,1200,15,,
683,1/4/2023,Jan,Wed,2023,CUST683,Male,38,Adult,Beauty,2,500,1000,25,,
684,6/30/2023,Jun,Fri,2023,CUST684,Female,28,Adult,Clothing,2,500,1000,25,,
685,6/2/2023,Jun,Fri,2023,CUST685,Male,57,Older Adults,Electronics,2,25,50,1.25,,
686,7/19/2023,Jul,Wed,2023,CUST686,Female,28,Adult,Electronics,4,50,200,2.5,,
687,8/3/2023,Aug,Thu,2023,CUST687,Female,53,Older Adults,Electronics,1,300,300,15,,
688,10/3/2023,Oct,Tue,2023,CUST688,Male,56,Older Adults,Clothing,4,25,100,1.25,,
689,10/7/2023,Oct,Sat,2023,CUST689,Male,57,Older Adults,Electronics,2,50,100,2.5,,
690,11/5/2023,Nov,Sun,2023,CUST690,Female,52,Older Adults,Clothing,3,300,900,15,,
691,4/23/2023,Apr,Sun,2023,CUST691,Female,51,Older Adults,Clothing,3,30,90,1.5,,
692,9/7/2023,Sep,Thu,2023,CUST692,Female,64,Older Adults,Clothing,2,50,100,2.5,,
693,4/23/2023,Apr,Sun,2023,CUST693,Male,41,Adult,Beauty,3,500,1500,25,,
694,5/20/2023,May,Sat,2023,CUST694,Female,39,Adult,Electronics,2,25,50,1.25,,
695,8/12/2023,Aug,Sat,2023,CUST695,Female,22,Adolescents,Electronics,3,50,150,2.5,,
696,9/6/2023,Sep,Wed,2023,CUST696,Female,50,Older Adults,Clothing,4,50,200,2.5,,
697,1/15/2023,Jan,Sun,2023,CUST697,Male,53,Older Adults,Clothing,1,500,500,25,,
698,7/19/2023,Jul,Wed,2023,CUST698,Female,64,Older Adults,Electronics,1,300,300,15,,
699,6/22/2023,Jun,Thu,2023,CUST699,Female,37,Adult,Clothing,4,30,120,1.5,,
700,12/9/2023,Dec,Sat,2023,CUST700,Male,36,Adult,Electronics,4,500,2000,25,,
701,12/14/2023,Dec,Thu,2023,CUST701,Female,52,Older Adults,Beauty,2,30,60,1.5,,
702,7/27/2023,Jul,Thu,2023,CUST702,Female,60,Older Adults,Clothing,2,300,600,15,,
703,3/26/2023,Mar,Sun,2023,CUST703,Male,34,Adult,Electronics,2,50,100,2.5,,
704,8/28/2023,Aug,Mon,2023,CUST704,Female,62,Older Adults,Clothing,3,30,90,1.5,,
705,3/7/2023,Mar,Tue,2023,CUST705,Male,60,Older Adults,Electronics,2,25,50,1.25,,
706,11/15/2023,Nov,Wed,2023,CUST706,Male,51,Older Adults,Electronics,4,25,100,1.25,,
707,10/1/2023,Oct,Sun,2023,CUST707,Female,26,Adult,Clothing,1,500,500,25,,
708,1/14/2023,Jan,Sat,2023,CUST708,Female,43,Adult,Beauty,3,300,900,15,,
709,7/21/2023,Jul,Fri,2023,CUST709,Female,19,Adolescents,Electronics,2,500,1000,25,,
710,10/31/2023,Oct,Tue,2023,CUST710,Female,26,Adult,Electronics,3,500,1500,25,,
711,10/16/2023,Oct,Mon,2023,CUST711,Male,26,Adult,Electronics,3,500,1500,25,,
712,12/6/2023,Dec,Wed,2023,CUST712,Female,57,Older Adults,Beauty,2,25,50,1.25,,
713,1/14/2023,Jan,Sat,2023,CUST713,Male,34,Adult,Beauty,3,25,75,1.25,,
714,2/12/2023,Feb,Sun,2023,CUST714,Female,18,Adolescents,Clothing,1,500,500,25,,
715,11/26/2023,Nov,Sun,2023,CUST715,Female,42,Adult,Beauty,4,25,100,1.25,,
716,8/8/2023,Aug,Tue,2023,CUST716,Female,60,Older Adults,Clothing,4,300,1200,15,,
717,3/11/2023,Mar,Sat,2023,CUST717,Male,57,Older Adults,Clothing,1,500,500,25,,
718,8/25/2023,Aug,Fri,2023,CUST718,Female,59,Older Adults,Beauty,3,25,75,1.25,,
719,4/4/2023,Apr,Tue,2023,CUST719,Female,42,Adult,Clothing,2,30,60,1.5,,
720,1/26/2023,Jan,Thu,2023,CUST720,Female,56,Older Adults,Beauty,3,500,1500,25,,
721,5/14/2023,May,Sun,2023,CUST721,Female,52,Older Adults,Clothing,1,500,500,25,,
722,7/14/2023,Jul,Fri,2023,CUST722,Male,20,Adolescents,Beauty,3,300,900,15,,
723,6/17/2023,Jun,Sat,2023,CUST723,Female,54,Older Adults,Beauty,4,50,200,2.5,,
724,4/19/2023,Apr,Wed,2023,CUST724,Male,61,Older Adults,Clothing,3,50,150,2.5,,
725,8/21/2023,Aug,Mon,2023,CUST725,Male,61,Older Adults,Electronics,1,300,300,15,,
726,6/17/2023,Jun,Sat,2023,CUST726,Male,47,Adult,Clothing,4,300,1200,15,,
727,6/22/2023,Jun,Thu,2023,CUST727,Male,55,Older Adults,Beauty,3,300,900,15,,
728,7/14/2023,Jul,Fri,2023,CUST728,Male,51,Older Adults,Electronics,3,50,150,2.5,,
729,5/23/2023,May,Tue,2023,CUST729,Male,29,Adult,Clothing,4,300,1200,15,,
730,8/4/2023,Aug,Fri,2023,CUST730,Female,36,Adult,Clothing,2,25,50,1.25,,
731,5/10/2023,May,Wed,2023,CUST731,Male,54,Older Adults,Clothing,4,500,2000,25,,
732,2/11/2023,Feb,Sat,2023,CUST732,Male,61,Older Adults,Electronics,2,500,1000,25,,
733,8/29/2023,Aug,Tue,2023,CUST733,Male,34,Adult,Beauty,1,30,30,1.5,,
734,1/10/2023,Jan,Tue,2023,CUST734,Female,27,Adult,Clothing,1,30,30,1.5,,
735,10/4/2023,Oct,Wed,2023,CUST735,Female,64,Older Adults,Clothing,4,500,2000,25,,
736,1/27/2023,Jan,Fri,2023,CUST736,Male,29,Adult,Clothing,4,25,100,1.25,,
737,6/29/2023,Jun,Thu,2023,CUST737,Female,33,Adult,Clothing,1,50,50,2.5,,
738,4/25/2023,Apr,Tue,2023,CUST738,Male,41,Adult,Clothing,2,50,100,2.5,,
739,11/29/2023,Nov,Wed,2023,CUST739,Male,36,Adult,Beauty,1,25,25,1.25,,
740,2/5/2023,Feb,Sun,2023,CUST740,Female,25,Adolescents,Beauty,4,50,200,2.5,,
741,11/30/2023,Nov,Thu,2023,CUST741,Male,48,Adult,Clothing,1,300,300,15,,
742,1/21/2023,Jan,Sat,2023,CUST742,Female,38,Adult,Electronics,4,500,2000,25,,
743,1/16/2023,Jan,Mon,2023,CUST743,Female,34,Adult,Beauty,4,500,2000,25,,
744,5/7/2023,May,Sun,2023,CUST744,Male,40,Adult,Electronics,1,25,25,1.25,,
745,4/13/2023,Apr,Thu,2023,CUST745,Male,54,Older Adults,Beauty,2,50,100,2.5,,
746,1/11/2023,Jan,Wed,2023,CUST746,Female,33,Adult,Clothing,3,30,90,1.5,,
747,11/15/2023,Nov,Wed,2023,CUST747,Male,23,Adolescents,Beauty,1,30,30,1.5,,
748,3/20/2023,Mar,Mon,2023,CUST748,Male,25,Adolescents,Clothing,3,50,150,2.5,,
749,5/3/2023,May,Wed,2023,CUST749,Male,42,Adult,Beauty,1,30,30,1.5,,
